"Hm0","THp","Tm01","Tm02","Tp","U10","wind_dir"
1.7,87.9,7.8,7.2,8.4,4,80.8
1.7,88.8,7.8,7.2,8.3,4,77.4
1.7,89.6,7.8,7.1,8.2,3.9,72.8
1.7,90.1,7.9,7.1,8.1,3.9,65.7
1.7,248.7,8.3,7.3,8,4.1,69
1.9,247.5,8.7,7.6,7.8,3.8,69.7
2,246.8,9.1,7.9,11.4,4,59.2
2.2,246.2,9.4,8.2,11.4,4.6,53.1
2.3,245.8,9.6,8.3,11.4,4.9,56.9
2.3,245.5,9.6,8.4,11.3,4.7,60.6
2.3,245,9.6,8.4,11.1,4.4,57.2
2.3,244.4,9.4,8.3,11,4.4,54.9
2.2,243.6,9.3,8.2,10.8,4.3,58.5
2.1,242.5,9.1,8.1,10.6,3.9,64.8
2,241.4,8.9,8,10.7,3.4,66.2
1.9,240.5,8.7,7.8,10.3,3.2,65.6
1.8,240.2,8.5,7.7,10,3.3,69.8
1.8,240.6,8.3,7.5,9.6,3.4,77.9
1.7,241.5,8.1,7.4,9.5,3.8,81
1.6,242.5,8,7.3,9.1,4.4,86.5
1.5,34,7.8,7.1,8.9,5,94.6
1.5,34.5,7.7,6.9,8.7,5.1,95.8
1.5,34.9,7.5,6.4,8.8,5.2,89.9
1.5,35.5,7.2,6,8.5,5.5,86.3
1.5,35.9,7.2,6,8.3,5.8,80.8
1.4,36.5,7.1,5.9,8.2,5.5,73.3
1.4,37.2,7.1,5.9,8.1,5.3,62
1.4,38,7.1,5.9,8.1,5.1,49
1.3,38.9,7,5.9,8,5,35.5
1.3,40.1,7,5.9,7.9,4.8,20.3
1.2,42,7,5.8,8.1,4.6,4.3
1.2,43.5,6.9,5.7,8,5.2,347.5
1.2,44.5,6.7,5.5,8,5.6,337
1.2,45.3,6.5,5.3,7.9,6,329.3
1.2,45.9,6.5,5.2,7.9,5.9,332
1.2,46.4,6.6,5.4,7.9,4.7,337.9
1.2,47,6.8,5.7,7.9,4,346.1
1.3,47.6,6.9,6,7.8,4.3,3.9
1.3,48.2,7,6.1,7.8,4.8,24.5
1.4,49.1,6.9,6,7.7,4.7,32.9
1.4,50.2,6.8,5.8,7.7,6.3,41.7
1.5,52,6.6,5.4,7.7,7.4,48.3
1.7,54.3,6.4,5.2,7.6,8.1,49.3
1.8,57.2,6.3,5.3,7.6,8.9,51.4
2,59.3,6.5,5.4,7.6,9.8,52.9
2.3,61.4,6.7,5.6,7.8,10.5,53.8
2.5,64.2,7,5.8,8,10.9,56.4
2.7,67.8,7.4,6,8.4,10.8,56.3
2.9,72.3,7.7,6.2,8.6,10.9,56.8
2.9,74,7.9,6.3,8.7,10.6,57.8
2.9,75.2,8,6.4,8.6,10.1,59.7
2.8,76,8,6.4,8.7,9.6,63.5
2.6,76.6,8,6.4,8.6,8.8,66.8
2.4,76.7,7.9,6.4,8.8,7.3,66.6
2.2,76.5,7.9,6.5,8.7,6.4,67.3
2,76.1,7.9,6.6,8.5,5.7,68.7
1.9,75.4,7.8,6.6,8.4,5.2,71
1.7,74.7,7.7,6.6,8.2,4.5,76.5
1.6,73.8,7.6,6.6,7.9,3.6,82.2
1.5,72.5,7.6,6.7,8,2.7,83.5
1.4,71,7.5,6.7,7.9,2.4,85
1.4,69.9,7.5,6.6,7.8,2.3,98
1.3,69,7.4,6.6,7.8,1.7,118.1
1.3,68.3,7.4,6.6,7.9,0.8,135.4
1.2,243,7.4,6.6,8.6,0.6,103.6
1.2,243.3,7.4,6.6,8.5,1.3,128
1.1,243.6,7.3,6.5,8.4,1.7,157.7
1.1,243.8,7.3,6.5,8.3,1.5,172.5
1.1,243.9,7.3,6.5,8.2,1.3,155.2
1,244,7.3,6.5,8.2,1.9,145
1,244.2,7.3,6.5,8.1,2.5,150.8
1,244.3,7.2,6.5,8,2.3,161.3
0.9,244.4,7.2,6.4,7.9,1.9,163.9
0.9,244.5,7.2,6.4,7.8,2.3,145.3
0.9,244.6,7.1,6.4,8,2.7,155
0.9,244.7,7.1,6.3,8,2.8,170.8
0.8,244.7,7.1,6.3,7.9,2.6,190.7
0.8,244.7,7.1,6.3,7.9,2.4,204.9
0.8,244.5,7,6.2,7.9,1.9,217.9
0.9,244.3,6.9,6,7.9,1.3,207.2
0.9,244,6.8,5.9,7.8,1.2,187.9
0.9,243.8,6.8,5.9,7.8,0.9,174
0.9,243.5,6.7,5.8,7.7,0.7,104.1
0.9,243.3,6.7,5.8,7.7,1.6,90.4
0.9,243.1,6.6,5.8,7.6,2.2,103.3
0.9,242.8,6.6,5.8,7.6,2.2,116.4
0.9,242.6,6.6,5.8,7.5,2.2,117.4
0.9,242.4,6.6,5.9,7.4,2.5,123.1
0.9,242.2,6.6,5.9,7.4,3.3,130
0.8,242,6.6,5.9,7.3,4.2,134
0.8,241.9,6.7,5.9,7.2,5.4,131.2
0.8,241.8,6.5,5.4,7.2,6.8,127.3
1.1,149.4,5,4,7.1,8.6,124.7
1.5,148,5,4.3,4.9,10.2,122.6
1.8,143.4,5.4,4.7,5.6,10.9,117.8
2,135.9,5.7,4.9,5.9,11.1,111.7
2.1,124.8,6,5.1,6.4,11.3,105.1
2.2,114.3,6.2,5.3,6.6,11.6,98.9
2.3,110,6.4,5.5,7,11.3,94.9
2.5,105.8,6.8,5.7,7.2,10.6,90.5
2.7,212.5,7.8,6.2,7.3,9.9,88.2
3.1,213.6,9,6.8,15.1,8.9,86.1
3.4,214.2,9.8,7.5,14,7.8,82
3.5,214.9,10.1,8,12.6,7.5,79.2
3.4,215.6,10,8,12.7,7.8,81.8
3.3,216.7,9.8,7.9,12.3,7.5,87
3.1,218.1,9.5,7.8,11.8,7,93.3
2.9,220.4,9.2,7.7,11.6,6.7,100.7
2.7,223,8.8,7.4,11,7.1,110
2.5,224.7,8.5,7,10.6,7.8,116.7
2.4,226.2,8.1,6.5,10.4,8.6,113.9
2.4,227.9,7.5,5.9,10,10.6,104.8
2.6,87.3,6.9,5.6,7.1,12.9,99.2
3,87,6.9,5.8,7.1,13.9,98.9
3,88.9,7.3,6.2,7.5,11.2,121.8
3,68.9,7.6,6.4,8,11.8,182.4
3.4,198.7,7.7,6.5,8.4,14.1,197.5
3.7,201.1,8,6.8,9,13.6,191.2
3.8,193.2,8.3,7.1,9.4,12.6,184.2
3.7,190.3,8.6,7.2,9.7,11.5,180.7
3.7,194,8.8,7.4,10.1,11.3,176.3
3.8,198.2,9,7.4,10.3,12,172.5
4.1,199.2,9.1,7.5,10.7,12.9,170.6
4.4,205.5,9.3,7.6,11,13.2,166.4
4.7,211.2,9.6,7.8,11.3,13.6,161.2
4.9,213.3,9.8,8,11.5,13.6,158.6
5.1,215.6,10.1,8.3,11.9,13.4,153.1
5.2,215.7,10.6,8.8,12.3,11.4,161.1
5.2,214.7,11.1,9.4,12.5,10.2,197.6
5.1,215.1,11.2,9.4,12.7,12.1,214
5.1,216.3,10.9,8.9,12.7,12.7,215.4
5,216.9,10.5,8.5,12.4,13,211.2
5,217.2,10.2,8.2,12,13.5,210.2
4.9,217.4,9.9,8.1,11.6,13.5,208.7
4.8,217.4,9.6,7.9,11.4,13.9,208.7
4.7,217.6,9.4,7.7,11,14,210.8
4.5,218.4,9.2,7.6,10.7,13.6,212
4.3,219.2,9,7.5,10.7,13.2,213
4,220.9,8.8,7.3,10.3,12.7,215.9
3.7,223.5,8.6,7.2,10,11.5,218.5
3.3,225.7,8.5,7.1,9.7,10.2,217
3,227.4,8.2,6.8,9.7,9.9,215.6
2.8,228.9,8,6.6,9.3,9.5,217.3
2.6,230.1,7.7,6.4,9.1,9,215.3
2.4,230.7,7.5,6.2,8.8,9.1,213.3
2.3,230.2,7.3,6,8.7,9.5,215.4
2.3,230.1,7.1,5.8,8.4,9.2,215.7
2.2,230.7,7,5.8,8.2,8.9,211.5
2.1,231,6.9,5.7,8,9,207.6
2.1,229.9,6.8,5.6,8.1,9.4,207.3
2.1,229.5,6.7,5.5,7.9,9,208.4
2,231.9,6.7,5.6,7.8,8.1,207.6
1.8,235.2,6.7,5.6,7.8,7.1,203.6
1.7,237.1,6.8,5.7,7.7,6.8,198.9
1.6,237.5,6.8,5.7,7.7,6.3,200.4
1.5,237.7,6.8,5.7,7.7,5.4,206.7
1.4,237.6,6.8,5.8,7.7,5,211.9
1.4,219.3,6.8,5.8,7.7,5.2,216.5
1.4,217.7,6.7,5.6,7.7,6,221.6
1.4,218.2,6.5,5.4,7.7,6.6,227.6
1.4,219,6.4,5.2,7.6,6.7,231.1
1.5,220.7,6.2,5.1,7.6,7.7,233.8
1.6,226.3,6,5,7.5,8.6,239.8
1.7,229.6,6,5,7.2,8.9,241.6
1.8,230.4,6,5.1,7.3,9.2,238.8
1.8,230,6.1,5.2,7.2,9.1,236.2
1.8,229.2,6.1,5.2,7.2,8.9,233.3
1.7,227.8,6.1,5.2,7.2,8.3,228.3
1.6,225.8,6.1,5.2,7.2,7.6,219
1.6,223.2,6.1,5.1,7.2,7.6,206.4
1.5,221.7,6,5.1,7.2,7.4,189.3
1.5,220.8,5.9,5,7.1,7.9,166.3
1.6,215.7,5.8,4.9,7,9.2,150.6
1.9,207.4,6,5.1,7,10.3,151.5
2.3,191.1,6.7,5.6,7.7,9.8,152.4
2.7,185.7,7.4,6.2,8.6,10,163.3
3,184.9,8.1,6.9,9.3,8.8,181.4
3.1,185.6,8.7,7.5,9.7,7.5,201.6
3.2,175.1,9.1,7.8,10,9,214.1
3.3,198.1,9.2,7.7,10.3,9.4,216.8
3.4,206.9,9.3,7.6,10.4,9.7,217.7
3.3,209.8,9.3,7.6,10.6,9.1,218.2
3.2,211.6,9.4,7.7,10.7,8.2,218.7
3,213,9.4,7.7,10.7,7.6,217.4
2.8,214.3,9.3,7.8,10.6,6.9,215.8
2.7,215.7,9.3,7.8,10.5,6.2,216.2
2.5,217.2,9.2,7.8,10.4,5.3,213.3
2.4,218.7,9.1,7.9,10.2,4.4,204.5
2.2,220.2,9,7.9,10.1,4.4,201.8
2.1,221.6,8.9,7.9,10,4.7,209.6
2,222.1,8.7,7.6,9.9,5.4,222.1
1.9,222.5,8.4,7,9.7,6.6,229.6
1.9,222.9,7.9,6.3,9.5,7.8,230.8
2,222.9,7.2,5.7,9.6,8.7,226.9
2,222.6,6.8,5.5,9.4,9.2,227.7
2,222.7,6.7,5.5,9.3,8.9,230.8
2,223,6.6,5.4,9.1,9.1,237.8
1.9,223.5,6.5,5.3,8.9,9,246.5
1.8,222.8,6.4,5.3,8.7,8.1,248.4
1.7,221.5,6.4,5.3,8.3,7.2,241.3
1.5,220.2,6.4,5.3,8.3,6.6,226
1.4,218.2,6.3,5.2,8.3,7.1,201.9
1.5,214.6,5.9,4.8,8.3,8.9,187.9
1.7,207.7,5.6,4.8,5.9,10.7,186.6
2.2,208.2,6.1,5.2,6.9,12.1,192.1
2.7,214,6.8,5.7,7.8,12.4,192.8
3.2,223.3,7.4,6.1,8.4,13.6,194.5
3.6,226.6,7.8,6.5,9,14.1,196.1
3.9,231,8.2,6.8,9.5,14.4,196.9
4.1,236.9,8.4,6.9,9.9,14.3,196.7
4.1,237.3,8.6,7,10.2,14.1,197.1
4.1,237.3,8.6,7,10.3,13.7,197.6
3.9,237.4,8.6,7,10.5,12.8,197.8
3.6,237.4,8.5,6.8,10.6,12,195.5
3.4,237.1,8.3,6.6,10.6,11.5,192
3.1,236.2,8.1,6.5,10.4,10.7,188.8
2.8,234.7,8,6.3,10.3,9.9,184.2
2.6,233.4,7.8,6.2,10.1,9.6,177.3
2.4,232.1,7.5,6,9.9,9.5,171.2
2.3,230.8,7.3,5.8,9.7,9.4,169.1
2.1,229.7,7.1,5.6,9.5,8.9,166.8
2,228.9,6.9,5.5,9.6,8.5,165.5
1.8,228.4,6.8,5.4,9.3,7.8,163.2
1.7,228.3,6.9,5.5,9.2,6.6,158.2
1.5,228.4,7,5.6,9.1,5.5,149.6
1.4,228.6,7.1,5.7,9,4.8,144.7
1.3,228.8,7.3,5.9,8.8,3.5,148.1
1.3,228.9,7.4,6.1,8.7,2.7,170.5
1.2,229.1,7.4,6.2,8.5,2.5,213.1
1.2,229.2,7.4,6.3,8.8,3.2,241.1
1.1,229.3,7.3,6.2,8.6,3.7,254.9
1.1,229.4,7.2,6.1,8.5,3.6,260.5
1.1,229.6,7.1,6,8.3,3.1,258.3
1.1,229.7,6.9,5.9,8,2.3,238
1,230,6.8,5.9,8,2.6,200.5
1,230.3,6.6,5.8,7.6,4.3,180.1
1,230.3,6.3,5.2,7.4,6.7,173.9
1.2,225.9,5.3,4.4,7.1,9.3,168.1
1.6,198.5,5.1,4.4,5.3,11.8,178.3
2.1,212.6,5.8,5,6.5,11.6,197.2
2.2,225,6.4,5.4,7.2,10.2,212.6
2.1,230.5,6.7,5.6,7.8,8.8,213.7
1.9,235.3,6.8,5.7,8.1,7.4,204
1.8,238.2,6.9,5.7,8,7,186.7
1.6,239.3,6.9,5.7,8,5.6,181.9
1.5,239.9,6.9,5.8,7.9,5.1,228.3
1.5,240.6,6.4,5.2,7.9,8.5,251.4
1.9,241.4,6,5,7.5,10.5,246.5
2.4,241.3,6.4,5.4,7.4,11.8,241.1
3,240.5,7.1,6,7.9,13.5,241.8
3.7,236.5,7.7,6.5,8.6,14.6,245.3
4.2,252.2,8.2,7,9.2,15.1,246.5
4.5,255.6,8.6,7.2,9.6,15.3,248
4.5,259.4,8.7,7.3,9.9,14.9,247.4
4.2,261.4,8.6,7.2,9.9,14.1,245.3
3.8,264.2,8.4,7,9.6,13,243.6
3.4,268.5,8.1,6.7,9.6,11.4,242.8
2.9,271.4,7.9,6.5,9.3,9.8,239.8
2.5,273.3,7.7,6.3,9,8.4,238.6
2.1,274.6,7.5,6.2,8.6,7.2,243.7
1.9,275.6,7.3,6.1,8.6,6.5,253.2
1.7,276.1,7.1,5.9,8.3,6.6,265.7
1.6,276.8,6.7,5.5,8,7.2,274
1.5,277.9,6.4,5.2,8,7.4,277.3
1.5,279,6.1,5.1,7.7,7.2,277
1.5,279.7,6.1,5,7.6,7.4,273.5
1.5,280.6,6.1,5,7.5,7.4,272.6
1.5,227.6,6.2,5.1,7.5,7.2,271.4
1.5,224.1,6.4,5.2,7.8,6.9,271.2
1.5,223.4,6.6,5.4,8.4,6.7,265.2
1.5,224,6.6,5.3,8.6,7.3,261.6
1.6,225.2,6.5,5.2,8.6,7.7,257.6
1.6,226.4,6.3,5.1,8.6,8.3,255.6
1.7,227.6,6.2,5,8.6,8.5,253.1
1.7,228.5,6.1,5,8.5,8.6,251
1.7,229.4,6.1,5,8.4,8.6,252
1.7,230.2,6.1,5,8.3,8.5,253
1.6,231,6.1,5,8.3,8.3,252.4
1.6,231.7,6.1,5,8.2,8,251.8
1.5,232.4,6,4.9,8.1,7.8,252.4
1.5,233.1,6,4.9,8,7.6,254.8
1.4,233.4,6.1,4.9,7.9,7,253
1.3,233.5,6.1,4.9,7.8,6.5,250
1.3,255.6,6.1,4.9,8,6.2,247.2
1.2,255.1,6.2,4.9,7.9,5.8,243.9
1.1,254.5,6.2,5,7.9,4.9,240.9
1.1,253.6,6.2,5,7.8,5,233.1
1,252.7,6.3,5,7.8,4.2,222.9
1,235.8,6.3,5.1,7.7,4.4,204.3
0.9,235,6.1,4.9,7.7,5.3,181.4
1,32.7,5.6,4.5,7.7,6.9,172.1
1.2,203.8,5.1,4.2,7.7,8.7,171.7
1.3,205.8,5,4.3,5.2,8.8,171.2
1.5,199.2,5.2,4.5,5.7,9.8,170
1.7,192.5,5.4,4.7,6.1,10.7,162.6
2,188.9,5.7,4.9,6.4,12.5,158.4
2.6,189.7,6.2,5.3,7,14.4,161
3.3,194.6,7,5.9,7.8,15.3,164.2
3.8,197.1,7.6,6.4,8.6,15.5,170.5
3.8,201.1,8,6.7,9.2,12.8,179.6
3.4,206.8,8.1,6.8,9.4,10.8,191.3
3,208.3,7.9,6.6,9.3,10.4,203
2.7,209.7,7.6,6.3,9,10.3,214.1
2.5,211.4,7.2,6,8.8,10.2,221.2
2.3,212.4,7,5.8,8.4,9.3,219.4
2.2,213.1,6.9,5.8,8.2,9.1,215.6
2,214.5,6.9,5.7,7.9,8.3,211.9
1.9,237.7,7.1,5.8,8,7.2,197.8
1.9,240.3,7.3,5.9,8,7.7,178.6
2,240.7,7.2,5.7,9.8,8.6,155.5
2.2,299.9,7,5.5,9.8,10.2,130.9
2.5,156.8,6.8,5.6,6.6,11.7,143.3
2.9,180,7.2,6.1,7.9,12.2,179.7
3.3,191.8,7.7,6.6,8.7,12.6,182.4
3.6,188,8.1,6.8,9.1,13.3,165.6
4,170.7,8.3,6.9,9.4,14.9,157.5
4.3,174.4,8.7,7.2,9.7,13.6,164
4.3,208.7,9.2,7.7,10.4,11.8,203.9
4.5,218.2,9.5,7.9,10.7,14.2,225.6
5.2,224,9.8,8.2,11.2,15.1,226.9
5.4,224.8,10.1,8.4,11.6,14.4,220.2
5.1,225.5,10.1,8.4,11.7,13.6,210.5
4.7,227.3,9.8,8.1,11.5,12.8,206.5
4.4,229.9,9.7,8,11.3,11.6,207.4
4.2,233.7,9.8,8.1,11.3,10.5,216.3
4.2,242,10,8.4,11.3,9.9,231.1
4.2,249.1,10.1,8.5,11.4,9.7,243.4
4.2,251.9,10.1,8.5,11.4,10.1,250.1
4.1,252.7,10,8.3,11.4,10.6,255.9
4.1,253.2,9.7,8,11.2,10.7,260.3
4,253.4,9.5,7.9,11,10.6,261.5
3.8,253.9,9.3,7.7,10.5,10.7,260.9
3.6,254.7,9,7.4,10.3,10.6,260.5
3.4,255.6,8.6,7.2,9.9,10.3,258.9
3.1,256.6,8.3,6.9,9.7,10.3,260.1
2.9,257.5,7.9,6.6,9.2,9.8,259.6
2.7,258,7.7,6.4,8.8,9.2,257.9
2.4,258,7.4,6.2,8.6,9.1,255.1
2.3,257.5,7.1,5.9,8.3,9.1,254.3
2.1,256.6,6.9,5.7,8.1,8.5,253.8
1.9,254.6,6.6,5.6,8,8.1,250.4
1.8,251.1,6.4,5.4,7.7,8.1,247.9
1.7,248.9,6.2,5.2,7.5,7.7,248.1
1.5,247.1,6.1,5.1,7.3,7.2,248.2
1.4,245.2,6.1,5.1,7.1,6.6,247.1
1.3,243.7,6.1,5.1,7.3,6.1,248
1.3,242.7,6.3,5.2,7.3,5.5,251.2
1.3,242.1,6.6,5.4,8.7,4.9,259.1
1.3,241.8,6.9,5.6,8.7,4.1,273.2
1.3,241.7,7.1,5.9,8.7,3.7,288.4
1.3,241.7,7.3,6.1,8.7,4,312.9
1.3,241.8,7.3,6,8.6,5.4,332.5
1.4,241.8,7,5.5,8.6,6.8,342.3
1.5,241.9,6.6,5.2,8.6,7.8,344.3
1.7,241.9,6.3,5.1,8.9,8.3,343.7
1.8,242,6.3,5.1,8.7,8.8,342.4
1.8,242,6.3,5.2,6.2,8.8,342.3
1.8,242.1,6.3,5.2,6.4,8.4,343
1.7,242,6.4,5.3,6.5,7.9,341.4
1.7,241.9,6.5,5.3,6.6,7.8,341.2
1.6,241.8,6.6,5.4,6.6,7.3,343.8
1.6,241.6,6.7,5.5,9,6.6,343.2
1.6,241.4,6.9,5.6,8.7,6.1,340.4
1.5,241.2,7,5.7,8.8,5.7,339.5
1.5,241,7.1,5.9,8.6,5,340.8
1.4,240.7,7.2,6.1,8.5,4.1,341.2
1.4,240.4,7.3,6.3,8.4,3.3,335.1
1.4,240,7.4,6.5,8.3,2.6,327.5
1.3,37.8,7.4,6.6,8.2,1.8,330.3
1.3,38,7.4,6.6,8.1,1.1,302.6
1.3,38.1,7.5,6.6,8,1,281.1
1.3,37.9,7.6,6.7,7.9,1.2,280.9
1.3,37.6,7.8,6.8,7.8,1.4,281.3
1.3,37.3,8,6.9,8,1.9,278.2
1.3,244.3,8.3,7.1,8,2.8,281.6
1.3,245.1,8.5,7.2,11.5,4.1,287.6
1.4,245.3,8.5,7,11.6,5,290.1
1.5,245.4,8.1,6.2,11.3,5.9,290.3
1.6,245.4,7.6,5.7,11.1,6.8,287.6
1.7,245.5,7.2,5.5,10.9,7.6,286
1.8,245.8,7,5.4,10.8,7.7,283.7
1.8,245.9,7.1,5.6,10.6,6.9,275.3
1.7,246,7.3,5.8,7.8,6,257.6
1.7,245.9,7.4,5.9,8.1,6,232.4
1.7,245.7,7.2,5.7,8.1,6.9,216.8
1.7,245.3,6.9,5.5,8,7.9,212.4
1.9,244.6,6.6,5.3,7.7,9.6,213.6
2.2,244.3,6.6,5.4,7.6,10.1,217.2
2.3,245.3,6.7,5.6,7.7,10.2,219.7
2.3,247.1,6.8,5.7,7.9,9.8,219.8
2.3,248.2,6.8,5.7,8.1,9.8,225
2.2,249.6,6.8,5.7,7.9,9.1,231.4
2.1,251.7,6.9,5.7,8.1,8.1,231.7
1.9,252.5,6.9,5.7,8.2,7.2,225.1
1.8,253.1,7,5.8,8.2,6.4,211
1.6,253.2,7.1,6,8.2,4.8,204.4
1.5,253.2,7.2,6.2,8.2,3.8,203.9
1.5,253.1,7.2,6.2,8.1,4.1,215.7
1.4,252.5,7,6.1,8,5.2,224.7
1.5,248.7,6.9,5.8,7.9,5.3,224.6
1.6,238.7,7,5.9,7.9,5.4,225.9
1.8,223.3,7.3,6,8.3,6.9,229.4
2.1,237.2,7.6,6.2,8.9,8,236.3
2.4,240.4,8,6.5,9.3,7.8,245.5
2.6,243.1,8.5,7,9.5,7.1,253.9
2.7,245.8,8.9,7.4,10.1,6.9,257.9
2.8,248.9,9.1,7.5,10.4,7.5,262.1
2.8,252.1,9.1,7.4,10.6,8,268.5
2.8,253,8.9,7,10.7,8.4,272.5
2.7,253.6,8.5,6.6,10.7,9.6,274.9
2.8,254.2,7.9,6.2,10.5,10.6,277
2.8,254.9,7.5,6,10.2,11.3,278.4
2.9,255.7,7.3,6,7.7,12,276.9
2.9,256.2,7.2,6,8,12.3,274
2.9,256.2,7.1,6,7.8,12.3,271.4
2.9,256,7.1,5.9,7.8,12.3,269.9
2.8,254.9,7,5.9,7.8,11.5,268.4
2.6,252.8,7,5.9,8,11.4,264.2
2.6,249.6,6.9,5.8,8,11.1,257
2.6,247.4,6.9,5.8,8,11.3,253.4
2.6,246.3,6.9,5.9,7.9,10.9,253.3
2.5,246.9,7,5.9,8.1,10.3,254
2.4,248.9,7,5.8,8.2,10.2,253.7
2.4,250.5,6.9,5.8,8.1,10.7,254.2
2.4,249.3,6.9,5.8,8.2,9.9,248
2.3,247.6,7,5.8,8.3,9.6,236.4
2.2,248.4,6.9,5.7,8.3,9.3,224.4
2.1,250,6.8,5.6,8.2,8.6,213.6
1.9,249.8,6.8,5.6,8.2,7.6,200.5
1.8,249.3,6.8,5.7,8.1,7,170.3
1.7,248.9,6.8,5.7,8.1,7.2,131.2
1.7,248.8,6.8,5.6,8,7.6,95.2
1.7,249.5,6.8,5.7,7.9,7.4,61.9
1.8,198.6,7.1,5.9,8,7.3,25.8
2,196.1,7.6,6.4,8.6,8,357.6
2.2,191,8,6.6,9,8.6,338.9
2.3,184.1,8,6.4,9.3,9.3,321.8
2.5,179.2,7.6,5.9,9.4,10.1,310.4
2.6,265.3,7.3,5.8,9.4,11,303.5
2.7,270,7.2,5.9,8.8,11.4,299.8
2.7,268.7,7.2,5.9,8,11.2,298
2.6,267.8,7.2,5.9,8,10.6,294.2
2.5,266.5,7.1,5.9,8,10.1,288.7
2.3,264,7.1,5.9,7.9,8.8,284.2
2,258.1,7.1,5.8,8.1,7.6,272.2
1.9,244.5,7.1,5.9,7.9,6.4,250.5
1.8,234.7,7,5.7,8,7.5,242.8
1.8,233.8,6.7,5.4,7.9,8.2,248.3
1.8,233.7,6.5,5.4,7.7,7.9,255.1
1.8,233.7,6.6,5.4,7.7,7.6,253.3
1.8,234.5,6.6,5.5,7.7,7.7,249
1.8,236.5,6.6,5.4,7.8,7.8,248.9
1.8,239.6,6.6,5.4,7.9,7.7,250.3
1.7,241.5,6.7,5.5,7.9,6.9,244.5
1.7,242.7,6.7,5.5,8,7.2,230.4
1.6,243.2,6.6,5.3,8,7.8,222.9
1.7,243.5,6.4,5.2,7.9,8.1,212.8
1.7,243.7,6.2,5,7.8,8.9,201.4
1.8,242.9,6,5,7.4,9.6,193
1.9,241.2,5.9,4.9,7,10.4,186
2,203.4,5.9,5,6.7,11.7,179.3
2.4,197.9,6.1,5.2,6.9,13.4,175.2
2.8,196.2,6.4,5.5,7.3,14.5,174.9
3.1,197.2,6.9,5.9,7.7,14.7,174.7
3.3,201.4,7.3,6.2,8.2,13.8,179.7
3.2,219.7,7.6,6.4,8.7,10.9,205
3,233.3,8.1,6.6,9.4,10.4,240.8
3.1,244.4,8.4,6.7,10.4,10.4,254.8
3.3,250.6,8.8,6.9,11.4,10.1,254.7
3.4,255.7,9.1,7.1,11.6,10.1,253
3.4,258.2,9.2,7.2,11.5,9.9,253.4
3.3,260.1,9.4,7.3,11.5,9.1,252.8
3.2,263.2,9.6,7.5,11.4,7.6,246.7
3,267.8,9.7,7.7,11.3,7.2,236.5
2.8,269.4,9.7,7.7,11.2,7.4,226.3
2.7,269.7,9.5,7.4,11,7.5,221.9
2.5,269,9.2,7.1,10.8,7.2,213.3
2.4,267.3,8.8,6.8,10.5,7.4,198.6
2.2,260.7,8.3,6.3,10.5,8.3,190.2
2.2,255.1,7.6,5.8,10.1,9.4,182.8
2.3,247.9,7,5.5,9.7,10.9,177.2
2.5,234.3,6.7,5.4,8.1,12.6,174.3
2.8,200.8,6.7,5.6,7.7,13.6,174.6
3,200.8,7,5.8,8.1,13.8,176
3.1,206.3,7.1,6,8.3,12.8,174.3
3,208.1,7.2,6,8.4,12.5,175.9
2.8,209.3,7.2,6,8.4,11,183.5
2.5,211.3,7.2,6,8.4,9.2,194.9
2.2,212.7,7.2,6.1,8.4,6.7,187.8
2,212.6,7.1,6,8.2,7.7,176
2,206.8,6.6,5.4,7.8,10.4,168.2
2.4,179,6.3,5.3,7.2,13,172.6
2.8,188.8,6.7,5.7,7.4,13.4,181.8
2.8,199.2,7,6,7.8,10.9,205.4
2.5,208.9,7.2,6.1,8,9.1,243.8
2.3,211.7,7.1,6,8.1,9.1,265
2.2,217.9,7,5.8,8,8.3,263.3
2,231,7,5.8,7.9,7.9,247.3
2,233.6,6.9,5.7,7.8,8.4,233.3
2,232.3,6.7,5.6,7.8,8.7,224.3
2,270.1,6.7,5.5,7.8,8.9,217.6
2.1,270.4,6.8,5.6,8,9.3,217.1
2.2,271.2,7,5.7,8.2,9,221.7
2.2,272.2,7.2,5.9,8.8,8.4,228.4
2.2,272.9,7.4,6,9.2,7.9,239
2.1,273.2,7.3,5.9,9.3,8.2,254.1
2.1,273.3,7.1,5.7,9.2,9,266.2
2.1,273.5,6.9,5.6,9,9.4,273.1
2.2,273.6,6.7,5.5,8.9,9.7,274.5
2.2,273.5,6.6,5.5,7.9,10,274.2
2.2,273.4,6.5,5.4,8,10.2,276.4
2.1,273.6,6.5,5.4,7.9,9.8,279.9
1.9,273.6,6.4,5.3,8,8.9,282.8
1.8,272.4,6.4,5.3,8,7.8,277.8
1.7,270.3,6.4,5.3,8,7.5,268.3
1.6,267.4,6.4,5.3,7.9,7.5,259
1.7,255.3,6.3,5.2,7.8,8.1,251.6
1.8,248.3,6.2,5.2,7.7,8.7,242.3
2,244.5,6.3,5.3,7.5,10.1,241.1
2.2,243.8,6.4,5.4,7.5,10.7,244
2.3,246.7,6.7,5.7,7.7,9.2,243.8
2.1,252,6.9,5.9,7.8,7.9,243.6
2,252.2,7,6,7.9,6.6,254.1
1.8,249.3,7.1,6.1,7.9,5.9,276.3
1.7,243.4,7.1,6.2,7.9,5.9,287.2
1.7,237.4,7.2,6.1,7.9,6.2,284.3
1.7,229.9,7.3,6.1,7.9,6.5,278.8
